prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
3059.0,126.0,0.22255206108093262,1.273285150527954,2,1,1756656200.4132211,1756656201.9090583
3059.0,193.0,0.11007261276245117,1.919788122177124,3,1,1756656200.7147195,1756656202.7445807
3168.0,244.0,0.12759137153625488,2.5403993129730225,7,1,1756656200.415817,1756656203.0838077
3427.0,162.0,0.0527496337890625,1.5011632442474365,7,2,1756656203.1373396,1756656204.6912544
3645.0,84.0,0.03557109832763672,0.8399367332458496,7,3,1756656204.7496986,1756656205.625207
3069.0,223.0,0.22620201110839844,2.348341226577759,4,1,1756656200.2120395,1756656202.7865832
3303.0,300.0,0.05329084396362305,2.896038055419922,4,2,1756656202.8303602,1756656205.7796896
3093.0,235.0,0.16666698455810547,2.3828110694885254,10,1,1756656200.5147848,1756656203.0642633
3566.0,77.0,0.05216622352600098,0.7305309772491455,10,2,1756656203.1387873,1756656203.9214845
3923.0,51.0,0.46776700019836426,0.9951424598693848,10,3,1756656204.0438142,1756656205.506724
4181.0,10.0,0.11203932762145996,0.16480398178100586,10,4,1756656205.560935,1756656205.8377793
3076.0,78.0,0.5802109241485596,1.2408545017242432,11,1,1756656199.9971325,1756656201.818198
3190.0,125.0,0.12360191345214844,1.2576801776885986,11,2,1756656201.8210688,1756656203.2023509
3341.0,234.0,0.04109549522399902,2.224714756011963,11,3,1756656203.239294,1756656205.5051048
3612.0,150.0,0.04274892807006836,1.4506642818450928,11,4,1756656205.562916,1756656207.0563297
3783.0,73.0,0.04291939735412598,0.7723028659820557,11,5,1756656207.0802999,1756656207.895523
3069.0,115.0,0.13242697715759277,1.0733895301818848,18,1,1756656202.8318224,1756656204.0376394
3200.0,12.0,0.05405831336975098,0.10654544830322266,18,2,1756656204.046857,1756656204.2074616
3225.0,130.0,0.03736996650695801,1.3201045989990234,18,3,1756656204.9513896,1756656206.3088646
3371.0,10.0,0.5700259208679199,0.15432167053222656,18,4,1756656206.3728874,1756656207.0972354
3403.0,133.0,0.05540132522583008,1.3624062538146973,18,5,1756656207.280426,1756656208.698234
3063.0,300.0,1.032902479171753,5.596773624420166,6,1,1756656200.8155813,1756656207.445258
3378.0,231.0,0.14286303520202637,2.1848361492156982,6,2,1756656207.480833,1756656209.8085327
3067.0,103.0,0.11333060264587402,1.0346660614013672,14,1,1756656201.2175415,1756656202.3655388
3227.0,128.0,0.6274073123931885,2.3362112045288086,14,2,1756656202.4273884,1756656205.3910077
3380.0,108.0,0.044544219970703125,1.074162244796753,14,3,1756656205.4583175,1756656206.5770247
3538.0,131.0,0.35491013526916504,2.0491538047790527,14,4,1756656206.6743166,1756656209.0783813
3704.0,137.0,0.038320064544677734,1.174884557723999,14,5,1756656209.098071,1756656210.3112762
3073.0,15.0,0.9689686298370361,0.2789790630340576,21,1,1756656204.0479696,1756656205.2959177
3113.0,8.0,0.1327192783355713,0.0711822509765625,21,2,1756656205.3565743,1756656205.5604768
3159.0,30.0,0.13725590705871582,0.6299960613250732,21,3,1756656206.2734194,1756656207.0406718
3307.0,42.0,2.068690299987793,1.0625362396240234,21,4,1756656207.1786768,1756656210.3099034
3411.0,3.0,0.04729628562927246,0.01577305793762207,21,5,1756656210.3127697,1756656210.3758397
3065.0,89.0,0.1165773868560791,0.8965873718261719,16,1,1756656202.025038,1756656203.0382035
3185.0,47.0,0.06523346900939941,0.414996862411499,16,2,1756656203.1399732,1756656203.620204
3279.0,300.0,0.047051191329956055,2.895754098892212,16,3,1756656204.0455272,1756656206.988333
3715.0,300.0,0.050896406173706055,2.871913194656372,16,4,1756656207.082277,1756656210.0050867
4034.0,79.0,0.03950381278991699,0.7070612907409668,16,5,1756656210.008978,1756656210.7555435
3063.0,51.0,0.5748488903045654,0.9194152355194092,8,1,1756656200.7157602,1756656202.2100246
3139.0,300.0,0.3976600170135498,5.334233283996582,8,2,1756656202.2253346,1756656207.957229
3459.0,300.0,0.13907861709594727,2.7054529190063477,8,3,1756656207.9877007,1756656210.832233
3058.0,261.0,0.2325115203857422,2.604440927505493,5,1,1756656200.5137992,1756656203.3507526
