prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
3059.0,130.0,0.6873507499694824,2.4890358448028564,2,1,1756692142.2738836,1756692145.4502704
3063.0,300.0,0.11361360549926758,2.4806830883026123,6,1,1756692142.675853,1756692145.2701502
3378.0,231.0,0.03396320343017578,2.0666933059692383,6,2,1756692145.2907512,1756692147.3914082
3059.0,193.0,1.3456006050109863,4.550036430358887,3,1,1756692142.5754867,1756692148.471124
3063.0,51.0,0.11942267417907715,0.5039198398590088,8,1,1756692142.5768056,1756692143.200149
3139.0,300.0,0.03657937049865723,2.4614903926849365,8,2,1756692143.4797723,1756692145.977842
3459.0,300.0,0.03596830368041992,2.8963770866394043,8,3,1756692145.9984102,1756692148.9307566
3069.0,223.0,0.21764063835144043,1.9237563610076904,4,1,1756692142.072858,1756692144.2142556
3304.0,300.0,0.5480091571807861,5.688927888870239,4,2,1756692144.2840998,1756692150.5210373
3093.0,235.0,1.0074772834777832,4.462374687194824,10,1,1756692142.375465,1756692147.8453176
3566.0,77.0,0.10654473304748535,1.2134852409362793,10,2,1756692147.913705,1756692149.233736
3923.0,51.0,0.3273928165435791,0.9104161262512207,10,3,1756692149.3277526,1756692150.565562
4181.0,10.0,0.8020575046539307,0.3009214401245117,10,4,1756692150.6416926,1756692151.7446718
3058.0,261.0,1.152435541152954,6.151353120803833,5,1,1756692142.3744063,1756692149.678195
3390.0,300.0,0.1316547393798828,3.0487351417541504,5,2,1756692149.7307158,1756692152.911106
3168.0,244.0,0.4347670078277588,4.824483394622803,7,1,1756692142.2752187,1756692147.5344691
3427.0,162.0,1.4499294757843018,4.316565036773682,7,2,1756692147.609617,1756692153.3761127
3645.0,84.0,0.596848726272583,1.822298526763916,7,3,1756692153.3766174,1756692155.7957652
3067.0,103.0,0.09727811813354492,0.8429715633392334,14,1,1756692143.0777016,1756692144.0179517
3227.0,128.0,0.4098992347717285,2.8254504203796387,14,2,1756692144.0834537,1756692147.318805
3380.0,108.0,0.6936993598937988,2.559087038040161,14,3,1756692147.408566,1756692150.6613529
3538.0,131.0,0.7022557258605957,4.593825340270996,14,4,1756692150.742361,1756692156.038443
3704.0,137.0,0.05872035026550293,1.3204519748687744,14,5,1756692156.1167505,1756692157.4959233
3073.0,10.0,1.7400527000427246,0.3097214698791504,21,1,1756692145.8979292,1756692147.9477034
3108.0,16.0,0.14081764221191406,0.13787078857421875,21,2,1756692148.0138953,1756692148.2925844
3162.0,30.0,0.04223775863647461,0.2672734260559082,21,3,1756692148.9241009,1756692149.2336125
3310.0,156.0,0.28869175910949707,5.10033106803894,21,4,1756692149.8318825,1756692155.2209058
3528.0,3.0,2.2071330547332764,0.0511929988861084,21,5,1756692155.306473,1756692157.5647998
3080.0,300.0,0.10826468467712402,2.653980016708374,19,1,1756692145.0899315,1756692147.8521767
3403.0,193.0,0.09183716773986816,2.00369930267334,19,2,1756692147.916608,1756692150.012145
3613.0,297.0,0.0322115421295166,2.9855289459228516,19,3,1756692150.032865,1756692153.050606
3953.0,177.0,0.05362987518310547,1.8196816444396973,19,4,1756692153.0754833,1756692154.9487956
4220.0,260.0,0.04672408103942871,2.756936550140381,19,5,1756692155.0073097,1756692157.8109708
3062.0,68.0,0.18030166625976562,0.5641388893127441,13,1,1756692142.6768863,1756692143.4213274
3147.0,91.0,2.1949849128723145,2.0969762802124023,13,2,1756692143.5802977,1756692147.872259
3256.0,300.0,0.06237959861755371,3.0592331886291504,13,3,1756692147.915151,1756692151.036764
3575.0,294.0,0.0690622329711914,2.945072889328003,13,4,1756692151.0469763,1756692154.0611122
3888.0,116.0,1.0034315586090088,3.8080894947052,13,5,1756692154.0806904,1756692158.892212
3394.0,269.0,0.10532999038696289,2.429227828979492,20,1,1756692145.4936647,1756692148.0282226
3712.0,300.0,0.03786659240722656,3.020690441131592,20,2,1756692148.116217,1756692151.1747742
4089.0,300.0,0.04257678985595703,2.986027479171753,20,3,1756692151.2472377,1756692154.2758427
4511.0,266.0,0.04302692413330078,2.8608176708221436,20,4,1756692154.2840347,1756692157.1878796
4834.0,61.0,0.803642749786377,1.8111703395843506,20,5,1756692157.2342637,1756692159.8490772
3088.0,124.0,0.9906871318817139,3.2752983570098877,25,1,1756692147.509172,1756692151.775158
3249.0,117.0,0.13742423057556152,1.167250394821167,25,2,1756692151.8544335,1756692153.1591089
3386.0,134.0,0.5362071990966797,3.301830291748047,25,3,1756692153.1764183,1756692157.0144563
3549.0,107.0,0.03682112693786621,1.0988833904266357,25,4,1756692157.0321653,1756692158.1678703
3704.0,127.0,0.051833152770996094,1.4800636768341064,25,5,1756692158.2469673,1756692159.7788644
3058.0,70.0,0.3771967887878418,1.790043592453003,36,1,1756692151.9551508,1756692154.1223917
