prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
3073.0,15.0,0.10699677467346191,0.11428618431091309,21,1,1756653846.686574,1756653846.9078574
3113.0,8.0,0.03552389144897461,0.06470727920532227,21,2,1756653847.5961566,1756653847.6963882
3159.0,30.0,0.03587651252746582,0.3022761344909668,21,3,1756653848.5039363,1756653848.8420892
3307.0,46.0,0.10581660270690918,0.4734327793121338,21,4,1756653849.4099379,1756653849.9891882
3415.0,76.0,0.03976750373840332,0.8423352241516113,21,5,1756653850.3230858,1756653851.2051892
3069.0,115.0,0.09907722473144531,0.9901869297027588,18,1,1756653845.4801002,1756653846.5693648
3200.0,12.0,0.03148603439331055,0.08914351463317871,18,2,1756653846.5856965,1756653846.7063265
3225.0,130.0,0.07775068283081055,1.3389277458190918,18,3,1756653847.4985971,1756653848.9152758
3371.0,10.0,0.046533823013305664,0.08396315574645996,18,4,1756653849.007356,1756653849.1378531
3403.0,133.0,0.05542778968811035,1.4396355152130127,18,5,1756653849.9199922,1756653851.4150572
3059.0,179.0,2.0399386882781982,6.740091800689697,2,1,1756653843.0695047,1756653851.8495357
3059.0,193.0,2.6811254024505615,6.519739389419556,3,1,1756653843.3710449,1756653852.5719101
3067.0,103.0,1.7793152332305908,1.4732329845428467,14,1,1756653843.8738115,1756653847.1263604
3227.0,128.0,0.10873842239379883,1.2961845397949219,14,2,1756653847.1913388,1756653848.5962622
3380.0,108.0,0.03730511665344238,1.0954952239990234,14,3,1756653848.6045127,1756653849.7373135
3538.0,131.0,0.04515361785888672,1.417698860168457,14,4,1756653849.8186522,1756653851.2815046
3704.0,137.0,0.05654263496398926,1.5851404666900635,14,5,1756653851.334592,1756653852.9762757
3069.0,223.0,1.0822978019714355,5.60102653503418,4,1,1756653842.8684409,1756653849.5517652
3304.0,300.0,0.13199830055236816,3.335803747177124,4,2,1756653849.6157565,1756653853.0835586
3063.0,51.0,3.060215711593628,1.2046501636505127,8,1,1756653843.3722706,1756653847.637137
3139.0,300.0,0.12408304214477539,3.0974228382110596,8,2,1756653847.6968389,1756653850.9183452
3459.0,300.0,0.0385584831237793,3.5599637031555176,8,3,1756653850.9296377,1756653854.52816
3093.0,235.0,2.549337863922119,7.558084726333618,10,1,1756653843.1712487,1756653853.278672
3566.0,77.0,0.34713077545166016,1.5538921356201172,10,2,1756653853.3702312,1756653855.2712545
3923.0,51.0,0.18939661979675293,0.6645913124084473,10,3,1756653855.3217008,1756653856.175689
4181.0,10.0,0.0677342414855957,0.10645580291748047,10,4,1756653856.234469,1756653856.4086595
3168.0,244.0,1.7330718040466309,8.284432649612427,7,1,1756653843.0705435,1756653853.088048
3427.0,162.0,0.182572603225708,1.946427345275879,7,2,1756653853.1617982,1756653855.2907987
3645.0,84.0,0.07609987258911133,1.1128532886505127,7,3,1756653855.3199947,1756653856.5089486
3065.0,89.0,0.1161036491394043,0.727308988571167,16,1,1756653844.6770532,1756653845.520466
3185.0,47.0,0.6081864833831787,0.5812060832977295,16,2,1756653845.580439,1756653846.7698324
3279.0,300.0,0.0371699333190918,4.776737689971924,16,3,1756653846.787138,1756653851.601047
3715.0,300.0,0.10022592544555664,3.567641258239746,16,4,1756653851.6377707,1756653855.3056383
4034.0,79.0,0.07094430923461914,1.0496857166290283,16,5,1756653855.3231404,1756653856.443771
3085.0,300.0,0.10267400741577148,2.723893165588379,17,1,1756653845.0786247,1756653847.9051924
3420.0,300.0,0.04181957244873047,3.084580183029175,17,2,1756653847.9985416,1756653851.1249418
3753.0,247.0,0.05420255661010742,2.9287092685699463,17,3,1756653851.1325395,1756653854.1154518
4039.0,67.0,0.04316401481628418,0.7837545871734619,17,4,1756653854.1825345,1756653855.0094535
4135.0,144.0,0.05722618103027344,1.8530032634735107,17,5,1756653855.0177422,1756653856.9279718
3068.0,21.0,0.14453458786010742,0.2197129726409912,34,1,1756653851.9427063,1756653852.3069541
3116.0,21.0,0.050020694732666016,0.22557592391967773,34,2,1756653852.8559964,1756653853.1315935
3241.0,48.0,0.06676816940307617,0.6794822216033936,34,3,1756653853.7815955,1756653854.5278459
3322.0,7.0,0.04523968696594238,0.07202386856079102,34,4,1756653854.7137175,1756653854.8309817
3544.0,110.0,0.07196402549743652,1.3826923370361328,34,5,1756653855.6269233,1756653857.0815804
3058.0,261.0,2.2444980144500732,8.31224274635315,5,1,1756653843.1701415,1756653853.7268836
3390.0,300.0,0.18499994277954102,3.758793592453003,5,2,1756653853.772397,1756653857.7161906
3087.0,174.0,0.19698667526245117,1.3884706497192383,15,1,1756653844.275579,1756653845.8610365
3342.0,273.0,0.06946253776550293,2.6094911098480225,15,2,1756653845.8814585,1756653848.5604126
3658.0,137.0,0.5772140026092529,2.3060998916625977,15,3,1756653848.606189,1756653851.4895031
3927.0,175.0,0.07219457626342773,2.068558931350708,15,4,1756653851.5370421,1756653853.6777961
4127.0,134.0,1.2710857391357422,3.0163230895996094,15,5,1756653853.7793531,1756653858.0667622
3067.0,91.0,1.3328135013580322,3.202523708343506,9,1,1756653842.8695543,1756653847.4048922
3172.0,294.0,0.13611507415771484,3.018033742904663,9,2,1756653847.497192,1756653850.6513412
3498.0,300.0,0.048606157302856445,3.519622325897217,9,3,1756653850.7278144,1756653854.2960436
3827.0,300.0,0.15539288520812988,3.7789437770843506,9,4,1756653854.383521,1756653858.3178577
3088.0,124.0,0.1300947666168213,1.2026565074920654,25,1,1756653848.302546,1756653849.6352975
3249.0,117.0,0.04019975662231445,1.241736888885498,25,2,1756653849.7198923,1756653851.0018294
3386.0,134.0,0.7607522010803223,2.733691692352295,25,3,1756653851.0335565,1756653854.5280004
3549.0,107.0,0.2329409122467041,2.128401517868042,25,4,1756653854.6077409,1756653856.9690833
3704.0,127.0,0.05269122123718262,1.606297254562378,25,5,1756653857.0509539,1756653858.7099426
3063.0,300.0,3.4995546340942383,8.700449228286743,6,1,1756653843.4718418,1756653855.671846
3378.0,231.0,0.1944272518157959,2.929670572280884,6,2,1756653855.7244656,1756653858.8485637
3068.0,129.0,0.11673903465270996,1.3007380962371826,26,1,1756653848.7062337,1756653850.1237116
3213.0,144.0,0.03816962242126465,1.611232042312622,26,2,1756653850.2238936,1756653851.8732958
3375.0,84.0,0.08206486701965332,0.9546029567718506,26,3,1756653851.939474,1756653852.9761424
3484.0,185.0,0.04554414749145508,2.2530109882354736,26,4,1756653853.0598392,1756653855.3583949
3704.0,300.0,0.0892176628112793,3.7689614295959473,26,5,1756653855.4203835,1756653859.2785628
3080.0,300.0,0.11691546440124512,2.8788504600524902,19,1,1756653845.8829591,1756653848.8787253
3403.0,193.0,0.036301374435424805,2.018795967102051,19,2,1756653848.906585,1756653850.9616823
3613.0,297.0,0.0404200553894043,3.5258629322052,19,3,1756653851.0318036,1756653854.5980868
3953.0,177.0,0.05594754219055176,2.213529348373413,19,4,1756653854.6053548,1756653856.874832
4220.0,260.0,0.059490203857421875,3.1637887954711914,19,5,1756653856.9516995,1756653860.1749792
3056.0,85.0,0.0916130542755127,0.8963513374328613,22,1,1756653847.0906975,1756653848.0786626
3154.0,300.0,0.04023313522338867,3.1135306358337402,22,2,1756653848.101339,1756653851.2551033
3465.0,222.0,0.05282258987426758,2.6250829696655273,22,3,1756653851.336998,1756653854.014904
3700.0,276.0,0.04372000694274902,3.4663758277893066,22,4,1756653854.0787218,1756653857.5888176
3987.0,289.0,0.06751275062561035,3.4853997230529785,22,5,1756653857.6593988,1756653861.2123122
3076.0,78.0,0.22392940521240234,0.5753419399261475,11,1,1756653842.6528778,1756653843.4521492
3190.0,125.0,9.30599069595337,2.768730401992798,11,2,1756653843.4730492,1756653855.5477707
3341.0,234.0,0.07098388671875,2.966405153274536,11,3,1756653855.6252046,1756653858.662594
3612.0,150.0,0.06818008422851562,1.7443790435791016,11,4,1756653858.678476,1756653860.4910357
3783.0,73.0,0.05239057540893555,0.8979935646057129,11,5,1756653860.5260992,1756653861.476484
3060.0,174.0,0.1397252082824707,2.1560254096984863,38,1,1756653853.5742183,1756653855.8699698
3253.0,128.0,0.0712578296661377,1.619075059890747,38,2,1756653855.9312754,1756653857.6216083
3523.0,133.0,0.15719866752624512,1.6935555934906006,38,3,1756653857.664852,1756653859.515607
3678.0,31.0,1.3044931888580322,0.7797038555145264,38,4,1756653859.6214156,1756653861.705613
3731.0,28.0,0.06515169143676758,0.6498663425445557,38,5,1756653861.7640936,1756653862.479112
3062.0,68.0,4.676600933074951,3.5219900608062744,13,1,1756653843.4741251,1756653851.6727164
3147.0,91.0,0.6679444313049316,1.7876145839691162,13,2,1756653851.7386644,1756653854.1942239
3256.0,300.0,0.20492768287658691,3.741105318069458,13,3,1756653854.282747,1756653858.228782
3575.0,294.0,0.06195545196533203,3.4959664344787598,13,4,1756653858.2740114,1756653861.8319337
3888.0,116.0,0.05919003486633301,1.4394803047180176,13,5,1756653861.8592184,1756653863.35789
3302.0,128.0,0.2795283794403076,1.5320804119110107,37,1,1756653853.1667526,1756653854.9783618
3666.0,121.0,0.9187359809875488,2.619162082672119,37,2,1756653855.0214405,1756653858.559339
